date,open,high,low,close,volume,daily_return,log_return,return_outlier
2008-01-04,5430.63,5499.085,5422.456,5483.65,5174642000.0,0.011364001037249105,0.011299915830024432,False
2008-01-07,5480.442,5569.152,5455.501,5556.593,5348540900.0,0.013301906576823841,0.013214213022544996,False
2008-01-08,5575.95,5630.624,5485.234,5528.054,6489950100.0,-0.005136060891989036,-0.005149295789005137,False
2008-01-09,5507.116,5614.678,5490.305,5613.758,4679687200.0,0.015503466500146335,0.015384515621985173,False
2008-01-10,5631.645,5707.667,5602.594,5672.154,6422989300.0,0.010402300918564755,0.01034856928686878,False
2008-01-11,5688.563,5702.572,5629.638,5699.147,5616707900.0,0.004758862329901303,0.004747574741118754,False
2008-01-14,5717.525,5756.919,5679.287,5731.757,4984601000.0,0.005721908910228057,0.005705600968239466,False
2008-01-15,5743.431,5754.107,5652.04,5696.45,5088660800.0,-0.006159891286389163,-0.006178941689285011,False
2008-01-16,5642.566,5642.566,5498.39,5505.717,5577446900.0,-0.03348278313686592,-0.034056166873028815,False
2008-01-17,5445.803,5533.65,5226.639,5365.624,6193693300.0,-0.025445005618704997,-0.0257743281929681,False
2008-01-18,5358.183,5419.57,5307.496,5414.468,4391300500.0,0.009103135068726509,0.009061951280393998,False
2008-01-21,5424.64,5434.349,5122.463,5145.734,4783361700.0,-0.04963257701402968,-0.05090660812245851,False
2008-01-22,5015.428,5032.245,4708.388,4753.868,6077269200.0,-0.07615356720732158,-0.07920941942923854,True
2008-01-23,4787.171,4976.272,4751.499,4975.111,5577638500.0,0.046539575772823305,0.04548907945864045,False
2008-01-24,5034.533,5079.796,4926.374,5027.213,5660598700.0,0.010472530160633653,0.010418073088903412,False
2008-01-25,5022.896,5121.408,4966.519,5077.429,4714210800.0,0.009988834767892252,0.009939276106809558,False
2008-01-28,5038.507,5038.507,4711.277,4731.883,4142528300.0,-0.06805530909442559,-0.07048181057941783,True
2008-01-29,4742.901,4845.658,4688.728,4762.083,2906225600.0,0.006382237261572055,0.006361957028442333,False
2008-01-30,4817.161,4858.101,4606.144,4710.652,3409897600.0,-0.0108001057520416,-0.010858850241515228,False
2008-01-31,4693.607,4733.699,4614.282,4620.401,3085258000.0,-0.019158918977670192,-0.01934482945882543,False
2008-02-01,4623.621,4660.994,4414.119,4571.945,3512552800.0,-0.010487401418188602,-0.010542781749917296,False
2008-02-04,4695.546,4951.248,4695.546,4950.124,4095314500.0,0.08271731177868502,0.07947391065796516,True
2008-02-05,4942.875,4995.574,4878.119,4921.829,3279635600.0,-0.005716018427013192,-0.005732417381349109,False
2008-02-13,4858.814,4883.244,4785.8,4816.084,2147565900.0,-0.02148489921124852,-0.021719059675664454,False
2008-02-14,4858.849,4913.318,4842.847,4880.252,1983778900.0,0.013323687875876011,0.013235708161175808,False
2008-02-15,4846.024,4846.024,4742.101,4813.311,2426260100.0,-0.013716709710892117,-0.013811652979443423,False
2008-02-18,4875.215,4944.88,4845.308,4910.992,3059007800.0,0.02029393072668695,0.020090753163040986,False
2008-02-19,4926.839,5020.753,4885.695,5020.753,3617696500.0,0.022350066951849934,0.02210396439511264,False
2008-02-20,5032.777,5062.261,4901.661,4908.717,3955772200.0,-0.022314581099687647,-0.022567318256353275,False
2008-02-21,4878.569,4924.449,4796.099,4876.03,3340361600.0,-0.006658970154522992,-0.006681240014225764,False
2008-02-22,4850.882,4850.882,4649.813,4702.241,3791862700.0,-0.03564149523280202,-0.03629216059458962,False
2008-02-25,4704.316,4722.636,4510.695,4519.783,3365200100.0,-0.03880234977322505,-0.0395752197474728,False
2008-02-26,4637.6,4668.831,4394.594,4515.533,3327639000.0,-0.0009403106299572528,-0.0009407529993303854,False
2008-02-27,4543.097,4660.408,4500.89,4639.768,2959239300.0,0.027512809672745053,0.02714113414533159,False
2008-02-28,4651.157,4670.173,4582.823,4622.056,2539817100.0,-0.003817432250923014,-0.0038247372422173243,False
2008-02-29,4616.24,4683.159,4597.627,4674.55,2335085800.0,0.011357283425384779,0.011293273677281945,False
2008-03-03,4648.735,4803.9,4611.7,4790.744,3925841100.0,0.02485672417665863,0.02455282152899052,False
2008-03-04,4813.401,4836.657,4657.381,4671.148,4512977700.0,-0.02496397219304547,-0.025280857070105966,False
2008-03-05,4650.518,4689.967,4519.743,4628.724,3941799300.0,-0.009082135697691451,-0.009123629719404391,False
2008-03-06,4645.069,4746.584,4592.621,4685.03,4440226800.0,0.012164475566052158,0.012091082922371044,False
2008-03-07,4641.755,4693.207,4597.009,4621.685,2869094500.0,-0.013520724520440508,-0.013612961870338225,False
2008-03-10,4588.727,4588.765,4406.232,4431.589,3178035500.0,-0.04113131898863731,-0.04200114672688038,False
2008-03-11,4393.282,4441.184,4315.183,4441.184,2627659200.0,0.0021651376063980265,0.002162797073744116,False
2008-03-12,4534.811,4553.336,4308.35,4309.648,2714564400.0,-0.029617327271286187,-0.030064777314770197,False
2008-03-13,4266.273,4296.364,4121.275,4198.96,3445130700.0,-0.02568376814069273,-0.026019354667747407,False
2008-03-14,4179.438,4212.408,4092.791,4157.871,2342788500.0,-0.009785518318821795,-0.009833711155520675,False
2008-03-17,4138.877,4138.877,3958.292,3965.279,2818096100.0,-0.04631985937033645,-0.047426946112389956,False
2008-03-18,3924.87,3996.959,3700.35,3763.948,3452375100.0,-0.050773476469121115,-0.05210781177376056,False
2008-03-19,3837.603,3954.466,3776.301,3888.861,3789847700.0,0.03318669652184347,0.03264790616153235,False
2008-03-20,3833.205,4044.692,3658.04,4001.832,4621294400.0,0.02904989404352576,0.028635943570996858,False
2008-03-21,3998.197,4083.163,3958.967,4037.83,4261516300.0,0.008995380115906837,0.008955162684980422,False
2008-03-24,4086.07,4103.574,3857.091,3857.091,3584243800.0,-0.044761418880933546,-0.04579414654069147,False
2008-03-25,3780.459,3937.671,3747.019,3905.774,3224586300.0,0.012621688210104454,0.012542698663335017,False
2008-03-26,3926.864,4001.552,3888.018,3914.37,2803676300.0,0.0022008441860690287,0.0021984258760703312,False
2008-03-27,3847.439,3873.611,3745.879,3748.92,3200066800.0,-0.042267338039071345,-0.04318659845124273,False
2008-03-28,3712.98,3925.856,3661.381,3918.156,4209677700.0,0.045142601069107835,0.044153336460119874,False
2008-03-31,3802.206,3891.66,3780.122,3790.53,2944084100.0,-0.03257297565487427,-0.03311528395642327,False
2008-04-01,3776.268,3815.157,3566.209,3582.855,3530346200.0,-0.05478785288600807,-0.05634588238294924,True
2008-04-02,3621.388,3698.526,3493.184,3547.977,4276588400.0,-0.009734694817401301,-0.009782386722148928,False
2008-04-03,3518.223,3665.651,3457.617,3650.698,3298949300.0,0.02895199151516481,0.02854080028748207,False
2008-04-07,3611.958,3854.068,3578.377,3845.822,4048498200.0,0.0534484090439693,0.05206898205583954,True
2008-04-08,3852.011,3935.333,3820.1,3891.059,4406792200.0,0.011762634880137401,0.011693992840301703,False
2008-04-09,3857.275,3911.697,3687.597,3688.125,3899716800.0,-0.05215392519105988,-0.05356315825528135,True
2008-04-10,3641.66,3754.715,3608.316,3754.715,2880439600.0,0.01805524487375032,0.01789418470474402,False
2008-04-11,3794.297,3825.295,3755.015,3783.728,2632859000.0,0.007727084479114854,0.007697383465220753,False
2008-04-14,3699.142,3710.786,3525.185,3536.327,3342704600.0,-0.0653855139692916,-0.0676211491240668,True
2008-04-15,3513.068,3583.861,3417.249,3583.299,3065688600.0,0.013282708301579405,0.013195266589116628,False
2008-04-16,3573.664,3583.808,3483.185,3494.016,2652812000.0,-0.024916424780628055,-0.025232093484166995,False
2008-04-17,3493.238,3559.1,3340.875,3386.63,2953061800.0,-0.030734261090962334,-0.031216464328181814,False
2008-04-18,3356.562,3390.551,3248.528,3272.499,2788816200.0,-0.033700463292417604,-0.03428141342686608,False
2008-04-21,3516.425,3516.425,3223.886,3267.554,4136230700.0,-0.0015110776198861142,-0.0015122204490882751,False
2008-04-22,3207.881,3301.548,3122.39,3296.277,3253796900.0,0.008790367351235728,0.008751957002084865,False
2008-04-23,3267.359,3467.431,3245.296,3453.727,4427255300.0,0.0477660099560806,0.04666028802706457,False
2008-04-24,3739.321,3781.477,3659.726,3774.504,9657489600.0,0.09287850487314131,0.08881504553483666,True
2008-04-25,3781.912,3915.841,3737.984,3803.07,8481449100.0,0.0075681467021893045,0.007539651957898741,False
2008-04-28,3740.951,3791.77,3711.185,3729.154,4883123500.0,-0.019435876804791974,-0.019627237018841726,False
2008-04-29,3704.927,3797.528,3702.021,3776.943,4454044000.0,0.012814970902247591,0.0127335539950586,False
2008-04-30,3793.853,3970.575,3793.853,3959.119,6990977700.0,0.04823371705636004,0.047106573493627124,False
2008-05-05,4015.212,4061.472,3972.561,4055.779,6253407300.0,0.024414522523824145,0.02412125185717784,False
2008-05-06,4021.073,4075.575,3961.344,4010.888,5845928000.0,-0.011068403875063249,-0.011130114438028471,False
2008-05-07,3986.129,4042.407,3821.107,3821.319,5445770600.0,-0.04726359848492401,-0.04841701220845529,False
2008-05-08,3774.044,3926.004,3761.28,3925.041,4405566800.0,0.02714298387546288,0.026781146061257033,False
2008-05-09,3960.886,3973.058,3806.519,3878.924,5365592900.0,-0.011749431407213407,-0.011819001452321842,False
2008-05-12,3804.985,3952.789,3766.577,3904.92,4538266000.0,0.006701858556651397,0.006679500938734151,False
2008-05-13,3786.534,3923.171,3778.718,3851.687,5033801200.0,-0.013632289521936514,-0.013726062381843818,False
2008-05-14,3843.47,3975.795,3843.47,3975.782,5060690100.0,0.03221835003726947,0.03171022417306624,False
2008-05-15,4006.658,4038.852,3948.062,3948.088,5077297500.0,-0.006965673671242567,-0.006990047227530383,False
2008-05-16,3948.034,3982.221,3882.895,3936.121,3972175200.0,-0.0030310874529646537,-0.0030356905023882774,False
2008-05-19,3926.314,3936.277,3865.5,3914.072,2970958100.0,-0.005601707874326012,-0.00561745627939203,False
2008-05-20,3911.096,3946.441,3698.554,3710.818,3970262900.0,-0.05192903962931694,-0.05332592681674875,True
2008-05-21,3668.181,3801.067,3591.566,3783.049,4359616200.0,0.01946498049756129,0.019277960758799395,False
2008-05-22,3732.641,3783.849,3704.157,3711.444,4074271700.0,-0.018927854225520235,-0.019109279027683,False
2008-05-23,3697.89,3741.06,3629.009,3675.147,3344043100.0,-0.009779751492949962,-0.009827887357557685,False
2008-05-26,3643.012,3643.012,3555.762,3559.217,2818019000.0,-0.03154431645863409,-0.03205255501229587,False
2008-05-27,3549.986,3594.657,3533.466,3576.197,2476269300.0,0.004770712210016903,0.004759368426830335,False
2008-05-28,3583.284,3697.996,3561.733,3676.23,3103491400.0,0.027971893047278984,0.02758782526549375,False
2008-05-29,3666.196,3677.02,3578.732,3580.868,2942274000.0,-0.025940161524170113,-0.026282541419897498,False
2008-05-30,3585.605,3620.225,3552.662,3611.33,2859084700.0,0.00850687598649258,0.00847089642209653,False
2008-06-02,3600.234,3650.478,3580.58,3625.826,2825335800.0,0.004014033610885814,0.004005998871937422,False
2008-06-03,3624.572,3641.429,3585.124,3614.111,3473514100.0,-0.003230987918339201,-0.0032362188301853223,False
2008-06-04,3601.54,3605.058,3513.641,3546.916,2941765300.0,-0.018592400731466063,-0.01876741206251431,False
2008-06-05,3529.978,3542.244,3487.792,3512.138,2398927900.0,-0.009805137759112514,-0.009853524675740744,False
2008-06-06,3519.116,3532.297,3470.563,3489.502,2094422900.0,-0.006445077044239134,-0.0064659362276255905,False
2008-06-10,3344.453,3352.321,3188.796,3206.562,3294996100.0,-0.0810832032765707,-0.08455969747876324,True
2008-06-11,3155.943,3181.818,3097.395,3140.299,2940973500.0,-0.020664811720465748,-0.02088131682747374,False
2008-06-12,3123.64,3148.742,3022.876,3084.633,3145410900.0,-0.01772633752391095,-0.01788533075881027,False
2008-06-13,3087.337,3108.988,2975.661,2979.117,2531983700.0,-0.03420698669825539,-0.034805739673496205,False
2008-06-16,2981.085,3012.993,2900.075,2952.242,2681379400.0,-0.009021129415192508,-0.009062066186405815,False
2008-06-17,2950.399,2977.889,2820.643,2842.676,2646377800.0,-0.03711281121263099,-0.037819019645918495,False
2008-06-18,2820.237,3007.18,2759.107,2991.273,4256009500.0,0.052273632309837614,0.050953187252020804,True
2008-06-19,2967.402,2967.402,2768.225,2773.076,3631903900.0,-0.07294452896810155,-0.07574187590571935,True
2008-06-20,2795.465,2946.939,2691.868,2849.668,5167590500.0,0.027619870497599175,0.027245322868505006,False
2008-06-23,2798.428,2845.479,2771.363,2789.941,2663149300.0,-0.020959283677958407,-0.021182047610589727,False
2008-06-24,2775.69,2865.903,2770.987,2851.915,3179245600.0,0.022213372970969703,0.021970249805079334,False
2008-06-25,2844.922,2973.173,2834.945,2969.537,4242526100.0,0.04124316468057421,0.04041534994490714,False
2008-06-26,2964.516,3010.278,2922.786,2980.907,4259931200.0,0.0038288797209802272,0.0038215682183206923,False
2008-06-27,2886.18,2899.836,2787.252,2816.021,4088655600.0,-0.05531403696928483,-0.056902720970223086,True
2008-06-30,2782.844,2834.272,2747.614,2791.819,2529540600.0,-0.00859439613554025,-0.008631540935887472,False
2008-07-01,2799.195,2809.381,2690.181,2698.347,2885158500.0,-0.0334806805168959,-0.03405399141495469,False
2008-07-02,2702.634,2745.939,2670.064,2699.597,2791636500.0,0.0004632465728091617,0.00046313930724117824,False
2008-07-03,2654.479,2807.682,2617.258,2760.612,4566030500.0,0.022601521634525445,0.022349891668254074,False
2008-07-04,2751.213,2783.847,2716.022,2741.852,3790501000.0,-0.006795594600038091,-0.006818789796180447,False
2008-07-07,2747.611,2890.985,2747.611,2882.763,5273202400.0,0.051392635342826676,0.050115604758958376,False
2008-07-08,2900.571,2939.143,2841.073,2901.841,5424807800.0,0.006617956453582874,0.00659615391905799,False
2008-07-09,2926.996,3015.271,2926.996,3015.126,6935696800.0,0.03903901006292232,0.038296257189861294,False
2008-07-10,2970.984,3056.905,2950.2,2973.728,6164955400.0,-0.013730106138184706,-0.013825235809453496,False
2008-07-11,2962.861,2988.197,2913.872,2953.498,4428710100.0,-0.006802908672212116,-0.006826153939014645,False
2008-07-14,2927.24,2996.592,2917.023,2975.874,3457504300.0,0.007576101287354753,0.007547546762624258,False
2008-07-15,2987.061,2997.666,2849.199,2852.979,4729275900.0,-0.041297111369634654,-0.04217406583356276,False
2008-07-16,2818.763,2824.881,2702.659,2745.596,3940311500.0,-0.037638903055367656,-0.03836553809730869,False
2008-07-17,2790.259,2812.992,2705.809,2718.068,3268733500.0,-0.01002623838321437,-0.010076839622112033,False
2008-07-18,2746.536,2818.064,2690.069,2815.462,4020340200.0,0.035832068954860574,0.03520503509496287,False
2008-07-21,2792.829,2915.293,2780.282,2911.051,4511957700.0,0.03395144384829196,0.03338781545584002,False
2008-07-22,2905.276,2931.447,2890.252,2904.743,3881497600.0,-0.002166914973320666,-0.0021692661306902394,False
2008-07-23,2923.049,2941.972,2879.185,2883.32,3882123300.0,-0.00737517914665764,-0.007402510244459037,False
2008-07-24,2905.043,2979.748,2902.976,2977.362,4853866500.0,0.03261587336820049,0.0320952655786515,False
2008-07-25,2939.321,2967.719,2916.684,2939.202,4057108100.0,-0.012816714930868334,-0.012899557630420944,False
2008-07-28,2959.113,2997.604,2946.492,2960.851,3930864000.0,0.007365604677732174,0.007338611080003332,False
2008-07-29,2921.248,2921.248,2881.05,2905.63,3603627500.0,-0.018650381258631388,-0.01882649275435977,False
2008-07-30,2940.02,2949.943,2866.031,2884.384,2981080000.0,-0.0073120115086917625,-0.007338875297170588,False
2008-07-31,2894.246,2899.069,2804.698,2805.21,2794096600.0,-0.02744918845757016,-0.02783295648175521,False
2008-08-01,2786.123,2868.679,2748.755,2840.788,3403149100.0,0.01268282944948873,0.01260307599313304,False
2008-08-04,2816.936,2832.895,2767.529,2773.15,2278232400.0,-0.023809590860000784,-0.02409762026491702,False
2008-08-05,2780.761,2792.742,2695.372,2703.079,3046923500.0,-0.025267655914753995,-0.025592364558423952,False
2008-08-06,2723.523,2749.099,2679.66,2721.693,2740402200.0,0.0068862212314180216,0.006862619499210076,False
2008-08-07,2717.661,2747.884,2683.409,2720.442,2337043900.0,-0.0004596403782499703,-0.00045974604526932694,False
2008-08-08,2719.375,2719.375,2581.811,2591.462,3089458100.0,-0.04741141329239884,-0.04857217188849461,False
2008-08-11,2579.805,2580.72,2442.794,2456.811,3212020600.0,-0.05195947306964166,-0.05335802771432885,True
2008-08-12,2431.383,2474.324,2413.597,2444.155,2419194400.0,-0.00515139341202886,-0.005164707583110051,False
2008-08-13,2427.495,2466.086,2369.58,2444.672,2755171100.0,0.00021152504648846993,0.00021150267822012125,False
2008-08-14,2429.977,2461.238,2410.491,2443.512,2015723600.0,-0.0004745012827895856,-0.0004746138941476019,False
2008-08-15,2440.39,2479.151,2412.949,2447.615,2042226100.0,0.001679140515782107,0.0016777323354810747,False
2008-08-18,2451.311,2452.626,2312.951,2313.402,2362310600.0,-0.05483419573748316,-0.056394912632640626,True
2008-08-19,2285.515,2356.191,2273.893,2348.472,1947710600.0,0.015159492383943762,0.015045735502923208,False
2008-08-20,2332.386,2533.303,2312.176,2532.94,4504341500.0,0.0785480942502188,0.0756157795015957,True
2008-08-21,2494.262,2535.862,2438.86,2443.979,3751804000.0,-0.035121637306845144,-0.03575323461063462,False
2008-08-22,2421.249,2437.432,2362.631,2404.928,2629824100.0,-0.015978451533339655,-0.016107483321428084,False
2008-08-25,2408.026,2439.907,2373.765,2400.548,1864319000.0,-0.0018212603454240694,-0.0018229208565019306,False
2008-08-26,2370.528,2390.655,2306.936,2331.532,2374193700.0,-0.02875010206002948,-0.029171482381395997,False
2008-08-27,2322.539,2367.717,2291.35,2325.292,2386258400.0,-0.002676351857920145,-0.002679939690518829,False
2008-08-28,2325.262,2363.563,2316.682,2335.865,2040029100.0,0.004546955823182541,0.004536649648890112,False
2008-08-29,2347.4,2418.051,2339.518,2391.64,2887784500.0,0.02387766416295456,0.023597050889511806,False
2008-09-01,2372.638,2372.638,2297.023,2309.171,2115280300.0,-0.03448219631717153,-0.03509073742565327,False
2008-09-02,2292.686,2309.206,2268.004,2285.411,1844049800.0,-0.010289406891044295,-0.010342708783275256,False
2008-09-03,2279.598,2296.032,2219.559,2245.964,2374947400.0,-0.017260352733053264,-0.01741104918801195,False
2008-09-04,2238.645,2270.411,2216.112,2251.146,1898478000.0,0.002307249804538447,0.002304592190776056,False
2008-09-05,2193.038,2221.093,2172.941,2183.432,2165448000.0,-0.030079790471164602,-0.030541469085797246,False
2008-09-08,2189.822,2198.761,2119.124,2126.518,2218655400.0,-0.026066302957912013,-0.0264120505087293,False
2008-09-09,2135.223,2150.988,2111.404,2139.145,1762429800.0,0.005937875907939594,0.005920316200080933,False
2008-09-10,2124.965,2181.253,2099.234,2143.176,2205784400.0,0.0018843977383486976,0.0018826244882532706,False
2008-09-11,2135.453,2141.995,2067.249,2072.126,2217678100.0,-0.03315173368869362,-0.03371370761812997,False
2008-09-12,2071.061,2102.979,2066.437,2077.846,1919702000.0,0.0027604498954212353,0.002756646850744282,False
2008-09-16,2050.316,2050.316,1987.298,2000.651,3356326100.0,-0.037151453957607994,-0.037859152613576086,False
2008-09-17,1981.252,2003.908,1923.55,1929.135,3286224200.0,-0.03574636455833635,-0.03640091167361792,False
2008-09-18,1876.965,1936.735,1804.77,1895.99,4782026300.0,-0.017181275545775643,-0.017330586365377876,False
2008-09-19,2065.779,2073.113,2046.222,2073.113,3652540400.0,0.09341979651791399,0.0893102127821308,True
2008-09-22,2228.366,2258.424,2130.315,2207.614,10199387300.0,0.06487875962381229,0.06286095195222607,True
2008-09-23,2141.6,2180.368,2118.92,2123.478,7836561700.0,-0.038111735113113054,-0.03885698382845071,False
2008-09-24,2072.652,2139.222,2050.967,2138.853,4532818000.0,0.007240480004973016,0.0072143935727986275,False
2008-09-25,2143.729,2256.271,2139.616,2223.532,7423791200.0,0.039590846121729806,0.038827218553790566,False
2008-09-26,2234.459,2257.161,2192.129,2243.657,5942994300.0,0.009050915390468761,0.009010201337661172,False
2008-10-06,2206.563,2206.563,2128.271,2128.696,4557526400.0,-0.05123822402443878,-0.05259753825387392,True
2008-10-07,2043.923,2136.124,2024.648,2102.448,4306532500.0,-0.012330553540759293,-0.012407205575842184,False
2008-10-08,2041.991,2073.067,2000.522,2022.881,3687470000.0,-0.03784493124205679,-0.03857964717173257,False
2008-10-09,2059.585,2063.304,1993.01,1995.297,3358231100.0,-0.01363599737206489,-0.013729821484110616,False
2008-10-10,1913.265,1938.215,1881.673,1906.96,3915159300.0,-0.04427260703544389,-0.0452825603975775,False
2008-10-13,1889.754,1985.63,1841.533,1985.486,4353812000.0,0.04117862986114029,0.04035336939934808,False
2008-10-14,2054.408,2060.488,1934.459,1934.619,5433194600.0,-0.02561942013189722,-0.025953312573943954,False
2008-10-15,1911.032,1930.634,1892.015,1914.356,3189239800.0,-0.010473896927508664,-0.0105291342243099,False
2008-10-16,1833.482,1866.902,1818.933,1820.903,4052964800.0,-0.0488169389601516,-0.05004874175419616,False
2008-10-17,1837.914,1851.332,1805.667,1833.262,2871542000.0,0.006787291799727813,0.006764361831193,False
2008-10-20,1828.414,1899.347,1802.095,1896.733,3327715200.0,0.03462189256091053,0.034036038774099886,False
2008-10-21,1901.244,1928.194,1880.517,1881.406,3890839500.0,-0.008080736719401238,-0.008113562831409737,False
2008-10-22,1854.6,1887.305,1832.446,1833.323,3296857200.0,-0.02555695049340756,-0.025889202474323803,False
2008-10-23,1794.681,1836.413,1779.134,1834.78,3575865600.0,0.0007947317521244113,0.000794416120062813,False
2008-10-24,1831.463,1840.884,1769.11,1781.598,3298066800.0,-0.028985491448566103,-0.029413868936905452,False
2008-10-27,1746.668,1746.668,1652.792,1654.671,3644184800.0,-0.07124334445817737,-0.07390851684736877,True
2008-10-28,1614.616,1716.306,1607.674,1705.82,4679280400.0,0.03091188520255672,0.030443736011505962,False
2008-10-29,1723.234,1731.256,1657.653,1658.223,3886948800.0,-0.02790270954731444,-0.02829938647235508,False
2008-10-30,1669.968,1723.929,1646.345,1697.656,4128429200.0,0.02378027563240881,0.023501929015171896,False
2008-10-31,1688.09,1696.647,1655.088,1663.66,2831453400.0,-0.020025258356227593,-0.020228481482555516,False
2008-11-03,1648.556,1684.559,1643.418,1653.542,2538109600.0,-0.006081771515814682,-0.006100340815976324,False
2008-11-04,1646.201,1648.451,1606.731,1627.759,2610016400.0,-0.015592588516046058,-0.01571543155823285,False
2008-11-05,1641.264,1714.661,1641.264,1691.42,4241820800.0,0.039109597919593675,0.03836419059599727,False
2008-11-06,1648.127,1661.441,1638.344,1649.776,3078418000.0,-0.024620732875335505,-0.024928891699300237,False
2008-11-07,1618.753,1690.105,1612.739,1677.827,3152159000.0,0.017002914335036978,0.016859982681822316,False
2008-11-10,1714.123,1803.119,1714.123,1801.665,6394886000.0,0.07380856309977135,0.07121173355059351,True
2008-11-11,1795.301,1824.929,1778.332,1781.361,6607285200.0,-0.011269575642530616,-0.01133355847050499,False
2008-11-12,1758.479,1806.23,1754.288,1801.823,4408796000.0,0.011486722792291904,0.011421251283746159,False
2008-11-13,1777.031,1891.942,1765.635,1874.082,8323455200.0,0.04010327318499107,0.03932000936266444,False
2008-11-14,1893.309,1943.654,1874.932,1943.654,9116872000.0,0.03712324220605079,0.03645076712904327,False
2008-11-17,1934.737,1987.225,1919.967,1987.225,8783662400.0,0.022417055710532763,0.02216948653498374,False
2008-11-18,1974.378,1994.82,1831.757,1839.819,9727835200.0,-0.07417680433770713,-0.07707199597611325,True
2008-11-19,1831.597,1959.522,1823.273,1953.163,8211740800.0,0.06160606016135284,0.05978291253629031,True
2008-11-20,1916.7,1976.95,1900.268,1932.428,8318704000.0,-0.010616113452896592,-0.010672866406550519,False
2008-11-21,1872.265,1968.892,1835.086,1920.735,8304932800.0,-0.006050936955995345,-0.006069318061133977,False
2008-11-24,1913.993,1923.933,1835.863,1837.642,5056151600.0,-0.04326104329852887,-0.044224697255121015,False
2008-11-25,1870.055,1883.104,1801.56,1834.294,4281459200.0,-0.0018219000218758774,-0.0018235617003021787,False
2008-11-26,1832.114,1865.652,1815.015,1843.495,4556563600.0,0.0050160988369365445,0.005003560125961037,False
2008-11-27,1961.891,1969.024,1870.045,1870.473,8800832000.0,0.014634159571900174,0.014528113602522374,False
2008-11-28,1851.103,1866.256,1815.447,1829.924,5159066000.0,-0.021678473840573975,-0.02191690412245162,False
2008-12-01,1823.769,1864.3,1799.839,1864.205,4838633200.0,0.018733564891219467,0.01856025282068785,False
2008-12-02,1821.543,1891.133,1814.903,1868.631,6135023600.0,0.002374202407997128,0.002371388442528932,False
2008-12-03,1884.601,1952.668,1884.601,1952.668,8501914400.0,0.044972495907431576,0.04399056536459778,False
2008-12-04,1980.445,2046.473,1978.141,1982.928,11918344000.0,0.015496745990613903,0.015377897691084108,False
2008-12-05,1969.741,2014.197,1965.089,2013.175,7436632800.0,0.015253705631268488,0.015138537546846464,False
2008-12-08,2040.474,2095.465,2033.978,2095.036,10760712800.0,0.040662634892644656,0.039857659195312145,False
2008-12-09,2104.124,2107.599,2038.072,2040.847,9250981600.0,-0.02586542665615299,-0.026205819232830052,False
2008-12-10,2028.514,2096.393,2014.283,2096.393,8327106400.0,0.027217130926522115,0.026853331118352308,False
2008-12-11,2087.43,2107.292,2043.62,2046.337,7355624000.0,-0.023877202413860377,-0.024166883284451046,False
2008-12-12,2027.069,2038.185,1936.28,1960.38,6738726400.0,-0.042005300202263784,-0.042913033596793326,False
2008-12-15,1991.551,2006.225,1941.054,1975.034,5045109600.0,0.00747508136177677,0.007447281393155869,False
2008-12-16,1956.995,1994.959,1919.869,1994.45,4792488000.0,0.009830716838292286,0.009782709714730053,False
2008-12-17,2002.029,2030.388,1995.65,2001.42,5868515200.0,0.003494697786357248,0.0034886055196761134,False
2008-12-18,2001.048,2045.945,1982.428,2045.102,5842922400.0,0.021825503892236586,0.021590737372337188,False
2008-12-19,2037.369,2075.384,2033.112,2052.114,6331122800.0,0.003428679840907556,0.0034228153194035826,False
2008-12-22,2050.77,2055.366,1993.326,2017.549,5294946400.0,-0.01684360615443392,-0.01698707296938462,False
2008-12-23,2019.231,2019.231,1918.432,1918.955,6359046400.0,-0.048868205927092734,-0.05010264131431974,False
2008-12-24,1893.225,1912.775,1872.647,1887.075,4420183200.0,-0.016613208751638187,-0.016752755812664333,False
2008-12-25,1891.526,1902.714,1848.708,1870.765,3991683200.0,-0.008643005709894958,-0.008680573103842626,False
2008-12-26,1868.344,1881.077,1850.502,1862.096,3456088800.0,-0.004633933177069283,-0.0046447031297880415,False
2008-12-29,1852.413,1861.302,1816.059,1854.757,3598687200.0,-0.003941257593593428,-0.003949044817006531,False
2008-12-30,1852.949,1867.408,1824.528,1833.435,3758462800.0,-0.011495845547422223,-0.011562433595696753,False
2008-12-31,1835.105,1844.416,1813.726,1817.722,3563135600.0,-0.00857025201329742,-0.00860718780720049,False
2009-01-05,1848.326,1882.959,1837.839,1882.959,4818702000.0,0.035889426435945726,0.035260406901672425,False
2009-01-06,1880.672,1948.489,1873.011,1942.795,7097409600.0,0.0317776435918149,0.03128318220834014,False
2009-01-07,1942.671,1959.246,1930.868,1931.178,5970216800.0,-0.005979529492303626,-0.005997478465489259,False
2009-01-08,1894.664,1902.796,1873.648,1887.991,5344648800.0,-0.022363034375909474,-0.022616878652751637,False
2009-01-09,1886.488,1923.423,1886.488,1918.365,4740721600.0,0.01608800041949343,0.015959959991579176,False
2009-01-12,1911.736,1947.083,1905.617,1920.687,5423415600.0,0.0012104057361346232,0.0012096737856897022,False
2009-01-13,1892.655,1908.196,1874.974,1876.185,4981813600.0,-0.02316983454357735,-0.023442474745583475,False
2009-01-14,1873.626,1955.244,1873.626,1955.244,5928323200.0,0.04213816867739584,0.041274534039098754,False
