date,next_date,close,period_return,return_sharpe,volume_ratio,half_return,future_return
2016-05-17,2016-06-16,3086.025,-0.04411648551179148,-0.9893750569602192,-0.029016646485059083,-0.039680539218431954,0.002802958498391961
2016-06-16,2016-07-14,3094.675,0.002802958498391961,0.07867851586109083,0.10006440478019085,-0.023626307752495523,0.05883945810141622
2016-07-14,2016-08-11,3276.764,0.05883945810141622,1.6379502738334182,0.20391218419736235,0.03894929517892187,-0.013245995134223865
2016-08-11,2016-09-08,3233.36,-0.013245995134223865,-0.44303479255285017,-0.07820276441589702,0.0037946228303855634,0.03284632704060164
2016-09-08,2016-10-17,3339.564,0.03284632704060164,0.8293927155373245,-0.22510778358997519,0.009245167381289221,-0.018470974055295852
2016-10-17,2016-11-14,3277.879,-0.018470974055295852,-0.5306843834538318,-0.019861158137575385,0.017885068521906744,0.046484022137485814
2016-11-14,2016-12-12,3430.248,0.046484022137485814,1.6817136417994571,0.12612249242262963,0.028166118051313527,-0.006142121502585196
2016-12-12,2017-01-10,3409.179,-0.006142121502585196,-0.13612960550682618,0.0546807294300633,-0.035615025511438025,-0.014932334148485604
2017-01-10,2017-02-14,3358.272,-0.014932334148485604,-0.5537241692511209,-0.11111354551159947,0.010796709969687512,0.023086873249099638
2017-02-14,2017-03-14,3435.804,0.023086873249099638,1.2135581933575863,-0.002857770541740745,0.021207917725655667,0.006079799662611851
2017-03-14,2017-04-13,3456.693,0.006079799662611851,0.2526681089138395,-0.12002078610063283,0.0011245912749326958,0.016742302541764564
2017-04-13,2017-05-12,3514.566,0.016742302541764564,0.6763106030884266,0.15897803875049976,0.012898980894913592,-0.03675759681280699
2017-05-12,2017-06-13,3385.379,-0.03675759681280699,-1.7210831589112037,-0.07131467443135231,-0.017796919970290537,0.058158333232409154
2017-06-13,2017-07-11,3582.267,0.058158333232409154,2.197707939112865,-0.04085225595727959,0.02925841166405929,0.024716750593967607
2017-07-11,2017-08-08,3670.809,0.024716750593967607,0.781049780928655,0.009605407012483136,-0.0010629395749057746,0.01672764777464586
2017-08-08,2017-09-05,3732.213,0.01672764777464586,0.5696313755100433,0.02684269997817923,0.0034020162067600612,0.033447447935045505
2017-09-05,2017-10-10,3857.046,0.033447447935045505,1.0124256120103536,0.08427866040217324,0.02791569326316834,0.00850858403036936
2017-10-10,2017-11-07,3889.864,0.00850858403036936,0.5169739327169787,-0.07852695570839807,0.015069481195245649,0.04225931806356198
2017-11-07,2017-12-05,4054.247,0.04225931806356198,2.3710780104573908,0.14598726892031655,0.02395618522526788,-0.0034721614149310076
2017-12-05,2018-01-03,4040.17,-0.0034721614149310076,-0.05608939912664042,-0.047471307080449554,-0.04209211556435233,0.017628713643237814
2018-01-03,2018-01-31,4111.393,0.017628713643237814,0.4344769522811651,0.09527455797566708,0.018849516359136897,0.040012229431728
2018-01-31,2018-03-07,4275.899,0.040012229431728,1.2653310744655044,0.08904350825606966,0.006540075647651911,-0.05595197641478444
2018-03-07,2018-04-04,4036.654,-0.05595197641478444,-0.7704931639149836,-0.1713155545865349,0.01756836026368802,-0.045035071125739345
2018-04-04,2018-05-08,3854.863,-0.045035071125739345,-0.9977053184064255,0.0569297417110739,-0.050771844719961656,0.006177651449610577
2018-05-08,2018-06-05,3878.677,0.006177651449610577,0.1415513590532393,-0.03343182971025249,0.0313287886208824,-0.00860112868382712
2018-06-05,2018-07-04,3845.316,-0.00860112868382712,-0.17234113037643312,0.0322609926621944,-0.015588519607762863,-0.12523522124059505
2018-07-04,2018-08-01,3363.747,-0.12523522124059505,-2.1728837651364676,-0.01380209600080573,-0.07473557562707611,0.02486542537236014
2018-08-01,2018-08-29,3447.388,0.02486542537236014,0.46580378982080173,0.11329491123325353,0.004681867606168177,-0.017640602102229286
2018-08-29,2018-09-27,3386.574,-0.017640602102229286,-0.22156743572511473,-0.05682115713161218,0.02873593246123307,0.005024546931500673
2018-09-27,2018-11-01,3403.59,0.005024546931500673,0.11519418503107055,0.07098010764856921,0.06294922744200937,-0.06656383406932098
2018-11-01,2018-11-29,3177.034,-0.06656383406932098,-0.6234098529085546,0.16056362244690248,0.04356929068267168,-0.01239520886462031
2018-11-29,2018-12-27,3137.654,-0.01239520886462031,-0.1721630109706872,-0.09033740330355644,-0.03229672597715494,-0.04689745905698972
2018-12-27,2019-01-28,2990.506,-0.04689745905698972,-0.9048284670607721,-0.034518371890477795,-0.07118258516653153,0.06462852774747807
2019-01-28,2019-03-04,3183.778,0.06462852774747807,1.4114693769850175,-0.007482529392376147,0.03781001602133127,0.1916986674322143
2019-03-04,2019-04-01,3794.104,0.1916986674322143,2.2933083275614665,0.3425373695599627,0.10109831110543577,0.04739564334556978
2019-04-01,2019-04-30,3973.928,0.04739564334556978,0.6108862563466078,-0.15165915071679348,0.031720662930181165,-0.015278837462581074
2019-04-30,2019-05-31,3913.211,-0.015278837462581074,-0.25184761717683224,-0.14278900393600247,-0.04223859822423537,-0.0724269659877782
2019-05-31,2019-07-01,3629.789,-0.0724269659877782,-0.8015297041855611,-0.11090640280596409,-0.005199573224993315,0.0843087573409913
2019-07-01,2019-07-29,3935.812,0.0843087573409913,1.4258156258217085,0.08562556675886368,0.07688110921863567,-0.02071796112212676
2019-07-29,2019-08-26,3854.27,-0.02071796112212676,-0.5797624066303034,-0.03273944338761847,0.007866245069541478,-0.02292496374151265
2019-08-26,2019-09-24,3765.911,-0.02292496374151265,-0.44461170231099084,0.0013341361134469043,0.018060044253948027,0.03589171385091139
2019-09-24,2019-10-29,3901.076,0.03589171385091139,1.0005368028445345,-0.05797782521252781,-0.018090345003257013,0.0023455067268620677
2019-10-29,2019-11-26,3910.226,0.0023455067268620677,0.08899659543505464,-0.05668657414014189,-0.006611368688472452,-0.004749853333285703
2019-11-26,2019-12-24,3891.653,-0.004749853333285703,-0.11359036904725646,-0.041151523269990276,-0.003083237419784224,0.02603135479961871
2019-12-24,2020-01-22,3992.958,0.02603135479961871,0.8035024739297008,0.23765279535104655,0.02373458613305779,0.034804523363381135
2020-01-22,2020-02-27,4131.931,0.034804523363381135,0.9344430655714452,-0.09873553771226484,0.004769573940919258,-0.011388137894848493
2020-02-27,2020-03-26,4084.876,-0.011388137894848493,-0.062530952406198,0.10838576952743684,0.03155544343205019,-0.09469785618951476
2020-03-26,2020-04-24,3698.047,-0.09469785618951476,-0.8957626200318907,-0.11799885583040248,-0.06400144169281463,0.026750606468765925
2020-04-24,2020-05-27,3796.972,0.026750606468765925,0.6248826368844745,-0.06879722666496302,0.007374021603649528,0.012810734448397199
2020-05-27,2020-06-24,3845.614,0.012810734448397199,0.35436433320673255,-0.09318946071700562,-0.030905035540828685,0.07628846784934717
2020-06-24,2020-07-24,4138.99,0.07628846784934717,1.9880092328871548,0.052680486770210644,0.024577289678330505,0.08857257446865074
2020-07-24,2020-08-21,4505.591,0.08857257446865074,0.8431096383953377,-0.04988492232477448,-0.05207975455347025,0.047330527782037723
2020-08-21,2020-09-18,4718.843,0.047330527782037723,0.9316652902657624,-0.02686356626840225,0.0023188554790367633,0.0038666257809383264
2020-09-18,2020-10-26,4737.089,0.0038666257809383264,0.09706507547130003,-0.06704481933367834,-0.006945173796003901,-0.00967957325690949
2020-10-26,2020-11-23,4691.236,-0.00967957325690949,-0.17240463745029794,0.013713022688507381,-0.02735178901458346,0.0668887687594486
2020-11-23,2020-12-21,5005.027,0.0668887687594486,1.6159364957788303,0.06429555696705003,0.00475312917181081,0.008354200686629731
2020-12-21,2021-01-19,5046.84,0.008354200686629731,0.2240976458228561,-0.1496483763898584,0.004899213198904517,0.07741140991194495
2021-01-19,2021-02-23,5437.523,0.07741140991194495,1.3056444116164887,0.1740493795225333,0.01285609308364255,0.02614149861986781
2021-02-23,2021-03-23,5579.668,0.02614149861986781,0.42201235440746865,0.05609809878445238,0.0142837094889523,-0.10223224751006688
2021-03-23,2021-04-21,5009.246,-0.10223224751006688,-1.2779354475432203,-0.10617335139795003,0.007694026894795147,0.017866760785954616
2021-04-21,2021-05-24,5098.745,0.017866760785954616,0.369228631017712,-0.019384495910053423,-0.0009792812843437693,0.01114842966259344
2021-05-24,2021-06-22,5155.588,0.01114842966259344,0.2779127570887612,-0.032399374233366696,0.03268273395157695,-0.0064842264354714185
2021-06-22,2021-07-20,5122.158,-0.0064842264354714185,-0.1265378869120032,-0.04670452790667601,-0.029458125782667155,-0.0025700105307178145
2021-07-20,2021-08-17,5108.994,-0.0025700105307178145,-0.03162248513370387,0.12321060883095503,0.00509334453908461,-0.05315938910869722
2021-08-17,2021-09-14,4837.403,-0.05315938910869722,-0.7651562723052888,-0.08309362928343578,-0.019668826849878807,0.016487979190487057
2021-09-14,2021-10-21,4917.162,0.016487979190487057,0.35521110928645366,0.1482551273761772,0.02321286995823635,0.0022073708370802247
2021-10-21,2021-11-18,4928.016,0.0022073708370802247,0.07652995715770645,-0.14608114089754776,0.012665053284955041,-0.018343487521144453
2021-11-18,2021-12-16,4837.619,-0.018343487521144453,-0.5520832831130656,-0.07742903021967162,-0.006392411017055455,0.04074587105764227
2021-12-16,2022-01-14,5034.732,0.04074587105764227,1.2526702098840128,0.13275948402566917,0.03677162401673928,-0.06117505360761999
2022-01-14,2022-02-18,4726.732,-0.06117505360761999,-1.5508705449211522,0.05688062020667095,-0.039577072976165306,-0.01597213465878755
2022-02-18,2022-03-18,4651.236,-0.01597213465878755,-0.3138409100595241,0.011394079717089944,0.019164848726009875,-0.08284550601173535
2022-03-18,2022-04-19,4265.902,-0.08284550601173535,-0.9035064643648384,0.11603502021208212,-0.05126911794468059,-0.030708628562025053
